/tmp/slurmd/job1384536/slurm_script: line 9: cd: qb18517/11_DT/dynamicTextureMain/4_C3D_ConvolutionalNN_3D/: No such file or directory
cuda:0
2_C3D_Model_BC.py:93: UserWarning: Implicit dimension choice for log_softmax has been deprecated. Change the call to include dim=X as an argument.
  return F.log_softmax(x)
2_C3D_Model_BC.py:135: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  print(epoch,i,loss.data[0])#, loss.data[0])
(0, 35, tensor(3.8598, device='cuda:0'))
(0, 36, tensor(3.7692, device='cuda:0'))
(0, 37, tensor(3.7909, device='cuda:0'))
(0, 38, tensor(3.7956, device='cuda:0'))
(0, 39, tensor(3.7049, device='cuda:0'))
(0, 40, tensor(3.6237, device='cuda:0'))
(0, 41, tensor(3.8410, device='cuda:0'))
(0, 42, tensor(3.6729, device='cuda:0'))
(0, 43, tensor(3.8968, device='cuda:0'))
(0, 44, tensor(3.7471, device='cuda:0'))
(0, 45, tensor(3.7755, device='cuda:0'))
(0, 46, tensor(3.6564, device='cuda:0'))
(0, 47, tensor(3.7289, device='cuda:0'))
(0, 48, tensor(3.7255, device='cuda:0'))
(0, 49, tensor(3.8442, device='cuda:0'))
(0, 50, tensor(3.6995, device='cuda:0'))
(0, 51, tensor(3.7109, device='cuda:0'))
(0, 52, tensor(3.6943, device='cuda:0'))
(0, 53, tensor(3.7085, device='cuda:0'))
(0, 54, tensor(3.8355, device='cuda:0'))
(0, 55, tensor(3.8638, device='cuda:0'))
(0, 56, tensor(4.0902, device='cuda:0'))
(0, 57, tensor(3.7886, device='cuda:0'))
(0, 58, tensor(3.7436, device='cuda:0'))
(0, 59, tensor(3.8336, device='cuda:0'))
(0, 60, tensor(3.7624, device='cuda:0'))
(0, 61, tensor(3.7621, device='cuda:0'))
(0, 62, tensor(3.7647, device='cuda:0'))
(0, 63, tensor(3.8360, device='cuda:0'))
(0, 64, tensor(3.7809, device='cuda:0'))
(0, 65, tensor(3.7594, device='cuda:0'))
(0, 66, tensor(3.7435, device='cuda:0'))
(0, 67, tensor(3.7417, device='cuda:0'))
(0, 68, tensor(3.6826, device='cuda:0'))
(0, 69, tensor(3.7006, device='cuda:0'))
(0, 70, tensor(3.8112, device='cuda:0'))
(0, 71, tensor(3.8540, device='cuda:0'))
(0, 72, tensor(3.6809, device='cuda:0'))
(0, 73, tensor(3.7755, device='cuda:0'))
(0, 74, tensor(3.8404, device='cuda:0'))
(0, 75, tensor(3.7310, device='cuda:0'))
(0, 76, tensor(3.7849, device='cuda:0'))
(0, 77, tensor(3.6443, device='cuda:0'))
(0, 78, tensor(3.7397, device='cuda:0'))
(0, 79, tensor(3.6179, device='cuda:0'))
(0, 80, tensor(3.6747, device='cuda:0'))
(0, 81, tensor(3.7597, device='cuda:0'))
(0, 82, tensor(3.8365, device='cuda:0'))
(0, 83, tensor(3.7492, device='cuda:0'))
(0, 84, tensor(3.9013, device='cuda:0'))
(0, 85, tensor(3.7364, device='cuda:0'))
(0, 86, tensor(3.7837, device='cuda:0'))
(0, 87, tensor(3.7856, device='cuda:0'))
(0, 88, tensor(3.8159, device='cuda:0'))
(0, 89, tensor(3.7374, device='cuda:0'))
(0, 90, tensor(3.7359, device='cuda:0'))
(0, 91, tensor(3.7335, device='cuda:0'))
(0, 92, tensor(3.7580, device='cuda:0'))
(0, 93, tensor(3.8572, device='cuda:0'))
(0, 94, tensor(3.6866, device='cuda:0'))
(0, 95, tensor(3.7614, device='cuda:0'))
(0, 96, tensor(3.6941, device='cuda:0'))
(0, 97, tensor(3.6659, device='cuda:0'))
(0, 98, tensor(3.7141, device='cuda:0'))
(0, 99, tensor(3.7945, device='cuda:0'))
(0, 100, tensor(3.8352, device='cuda:0'))
(0, 101, tensor(3.6796, device='cuda:0'))
(0, 102, tensor(3.8437, device='cuda:0'))
(0, 103, tensor(3.6950, device='cuda:0'))
(0, 104, tensor(3.7263, device='cuda:0'))
(0, 105, tensor(3.5915, device='cuda:0'))
(0, 106, tensor(3.7699, device='cuda:0'))
(0, 107, tensor(3.6498, device='cuda:0'))
(0, 108, tensor(3.8654, device='cuda:0'))
(0, 109, tensor(3.7815, device='cuda:0'))
(0, 110, tensor(3.6385, device='cuda:0'))
(0, 111, tensor(3.7873, device='cuda:0'))
(0, 112, tensor(3.7342, device='cuda:0'))
(0, 113, tensor(3.7732, device='cuda:0'))
(0, 114, tensor(3.9095, device='cuda:0'))
(0, 115, tensor(3.7693, device='cuda:0'))
(0, 116, tensor(3.7329, device='cuda:0'))
(0, 117, tensor(3.7806, device='cuda:0'))
(0, 118, tensor(3.8623, device='cuda:0'))
(0, 119, tensor(3.7092, device='cuda:0'))
(0, 120, tensor(3.8015, device='cuda:0'))
(0, 121, tensor(3.7638, device='cuda:0'))
(0, 122, tensor(3.7659, device='cuda:0'))
(0, 123, tensor(3.7492, device='cuda:0'))
(0, 124, tensor(3.8078, device='cuda:0'))
(0, 125, tensor(3.7191, device='cuda:0'))
(0, 126, tensor(3.7159, device='cuda:0'))
(0, 127, tensor(3.6642, device='cuda:0'))
(0, 128, tensor(3.8093, device='cuda:0'))
(0, 129, tensor(3.7446, device='cuda:0'))
(0, 130, tensor(3.7980, device='cuda:0'))
(0, 131, tensor(3.7753, device='cuda:0'))
(0, 132, tensor(3.7521, device='cuda:0'))
(0, 133, tensor(3.8014, device='cuda:0'))
(0, 134, tensor(3.7940, device='cuda:0'))
(0, 135, tensor(3.8563, device='cuda:0'))
(0, 136, tensor(3.7081, device='cuda:0'))
(0, 137, tensor(3.6565, device='cuda:0'))
(0, 138, tensor(3.7600, device='cuda:0'))
(0, 139, tensor(3.7288, device='cuda:0'))
(0, 140, tensor(3.7896, device='cuda:0'))
(0, 141, tensor(3.7053, device='cuda:0'))
(0, 142, tensor(3.7955, device='cuda:0'))
(0, 143, tensor(3.7221, device='cuda:0'))
(0, 144, tensor(3.7901, device='cuda:0'))
(0, 145, tensor(3.5537, device='cuda:0'))
(0, 146, tensor(3.8536, device='cuda:0'))
(0, 147, tensor(3.8252, device='cuda:0'))
(0, 148, tensor(3.6952, device='cuda:0'))
(0, 149, tensor(3.8118, device='cuda:0'))
(0, 150, tensor(3.7647, device='cuda:0'))
(0, 151, tensor(3.7314, device='cuda:0'))
(0, 152, tensor(3.7331, device='cuda:0'))
(0, 153, tensor(3.7056, device='cuda:0'))
(0, 154, tensor(3.7490, device='cuda:0'))
(0, 155, tensor(3.8843, device='cuda:0'))
(0, 156, tensor(3.7902, device='cuda:0'))
(0, 157, tensor(3.7859, device='cuda:0'))
(0, 158, tensor(3.7301, device='cuda:0'))
(0, 159, tensor(3.7102, device='cuda:0'))
(0, 160, tensor(3.6780, device='cuda:0'))
(0, 161, tensor(3.7498, device='cuda:0'))
(0, 162, tensor(3.8320, device='cuda:0'))
(0, 163, tensor(3.7888, device='cuda:0'))
(0, 164, tensor(3.6526, device='cuda:0'))
(0, 165, tensor(3.7230, device='cuda:0'))
(0, 166, tensor(3.8060, device='cuda:0'))
(0, 167, tensor(3.6001, device='cuda:0'))
(0, 168, tensor(3.6418, device='cuda:0'))
(0, 169, tensor(3.9343, device='cuda:0'))
(0, 170, tensor(3.8019, device='cuda:0'))
(0, 171, tensor(3.7539, device='cuda:0'))
(0, 172, tensor(3.7731, device='cuda:0'))
(0, 173, tensor(3.7499, device='cuda:0'))
(0, 174, tensor(3.6244, device='cuda:0'))
(0, 175, tensor(3.7620, device='cuda:0'))
(0, 176, tensor(3.7282, device='cuda:0'))
(0, 177, tensor(3.7279, device='cuda:0'))
(0, 178, tensor(3.8201, device='cuda:0'))
(0, 179, tensor(3.8401, device='cuda:0'))
(0, 180, tensor(3.7258, device='cuda:0'))
(0, 181, tensor(3.8069, device='cuda:0'))
(0, 182, tensor(3.7446, device='cuda:0'))
(0, 183, tensor(3.6628, device='cuda:0'))
(0, 184, tensor(3.5958, device='cuda:0'))
(0, 185, tensor(3.7039, device='cuda:0'))
(0, 186, tensor(3.7427, device='cuda:0'))
(0, 187, tensor(3.8880, device='cuda:0'))
(0, 188, tensor(3.6939, device='cuda:0'))
(0, 189, tensor(3.8044, device='cuda:0'))
(0, 190, tensor(3.7061, device='cuda:0'))
(0, 191, tensor(3.7855, device='cuda:0'))
(0, 192, tensor(3.8060, device='cuda:0'))
(0, 193, tensor(3.7015, device='cuda:0'))
(0, 194, tensor(3.8144, device='cuda:0'))
(0, 195, tensor(3.7178, device='cuda:0'))
(0, 196, tensor(3.7073, device='cuda:0'))
(0, 197, tensor(3.8170, device='cuda:0'))
(0, 198, tensor(3.8716, device='cuda:0'))
(0, 199, tensor(3.7491, device='cuda:0'))
(0, 200, tensor(3.8192, device='cuda:0'))
(0, 201, tensor(3.7314, device='cuda:0'))
(0, 202, tensor(3.7921, device='cuda:0'))
(0, 203, tensor(3.7341, device='cuda:0'))
(0, 204, tensor(3.7154, device='cuda:0'))
(0, 205, tensor(3.8077, device='cuda:0'))
(0, 206, tensor(3.6697, device='cuda:0'))
(0, 207, tensor(3.7717, device='cuda:0'))
(0, 208, tensor(3.7685, device='cuda:0'))
(0, 209, tensor(3.6305, device='cuda:0'))
(0, 210, tensor(3.8329, device='cuda:0'))
(0, 211, tensor(3.7718, device='cuda:0'))
(0, 212, tensor(3.7772, device='cuda:0'))
(0, 213, tensor(3.6197, device='cuda:0'))
(0, 214, tensor(3.7053, device='cuda:0'))
(0, 215, tensor(3.6720, device='cuda:0'))
(0, 216, tensor(3.7123, device='cuda:0'))
(0, 217, tensor(3.5709, device='cuda:0'))
(1, 218, tensor(3.7544, device='cuda:0'))
(1, 219, tensor(3.6620, device='cuda:0'))
(1, 220, tensor(3.7229, device='cuda:0'))
(1, 221, tensor(3.7308, device='cuda:0'))
(1, 222, tensor(3.7227, device='cuda:0'))
(1, 223, tensor(3.8655, device='cuda:0'))
(1, 224, tensor(3.7195, device='cuda:0'))
(1, 225, tensor(3.7781, device='cuda:0'))
(1, 226, tensor(3.7546, device='cuda:0'))
(1, 227, tensor(3.7509, device='cuda:0'))
(1, 228, tensor(3.7233, device='cuda:0'))
(1, 229, tensor(3.6027, device='cuda:0'))
(1, 230, tensor(3.8707, device='cuda:0'))
(1, 231, tensor(3.7793, device='cuda:0'))
(1, 232, tensor(3.7046, device='cuda:0'))
(1, 233, tensor(3.6317, device='cuda:0'))
(1, 234, tensor(3.7193, device='cuda:0'))
(1, 235, tensor(3.6614, device='cuda:0'))
(1, 236, tensor(3.7278, device='cuda:0'))
(1, 237, tensor(3.7494, device='cuda:0'))
(1, 238, tensor(3.7466, device='cuda:0'))
(1, 239, tensor(3.7268, device='cuda:0'))
(1, 240, tensor(3.6821, device='cuda:0'))
(1, 241, tensor(3.7266, device='cuda:0'))
(1, 242, tensor(3.5857, device='cuda:0'))
(1, 243, tensor(3.5830, device='cuda:0'))
(1, 244, tensor(3.5522, device='cuda:0'))
(1, 245, tensor(3.7424, device='cuda:0'))
(1, 246, tensor(3.6844, device='cuda:0'))
(1, 247, tensor(3.7128, device='cuda:0'))
(1, 248, tensor(3.6510, device='cuda:0'))
(1, 249, tensor(3.8451, device='cuda:0'))
(1, 250, tensor(3.7683, device='cuda:0'))
(1, 251, tensor(3.4507, device='cuda:0'))
(1, 252, tensor(3.7220, device='cuda:0'))
(1, 253, tensor(3.5632, device='cuda:0'))
(1, 254, tensor(3.7734, device='cuda:0'))
(1, 255, tensor(3.7247, device='cuda:0'))
(1, 256, tensor(3.6229, device='cuda:0'))
(1, 257, tensor(3.7201, device='cuda:0'))
(1, 258, tensor(3.7146, device='cuda:0'))
(1, 259, tensor(3.8433, device='cuda:0'))
(1, 260, tensor(3.7799, device='cuda:0'))
(1, 261, tensor(3.8743, device='cuda:0'))
(1, 262, tensor(3.7892, device='cuda:0'))
(1, 263, tensor(3.6310, device='cuda:0'))
(1, 264, tensor(3.7050, device='cuda:0'))
(1, 265, tensor(3.7613, device='cuda:0'))
(1, 266, tensor(3.8150, device='cuda:0'))
(1, 267, tensor(3.7178, device='cuda:0'))
(1, 268, tensor(3.8283, device='cuda:0'))
(1, 269, tensor(3.6473, device='cuda:0'))
(1, 270, tensor(3.6899, device='cuda:0'))
(1, 271, tensor(3.6673, device='cuda:0'))
(1, 272, tensor(3.7086, device='cuda:0'))
(1, 273, tensor(3.6573, device='cuda:0'))
(1, 274, tensor(3.7937, device='cuda:0'))
(1, 275, tensor(3.8886, device='cuda:0'))
(1, 276, tensor(3.8804, device='cuda:0'))
(1, 277, tensor(3.7384, device='cuda:0'))
(1, 278, tensor(3.6744, device='cuda:0'))
(1, 279, tensor(3.7188, device='cuda:0'))
(1, 280, tensor(3.7147, device='cuda:0'))
(1, 281, tensor(3.8496, device='cuda:0'))
(1, 282, tensor(3.7927, device='cuda:0'))
(1, 283, tensor(3.7309, device='cuda:0'))
(1, 284, tensor(3.7801, device='cuda:0'))
(1, 285, tensor(3.6676, device='cuda:0'))
(1, 286, tensor(3.7596, device='cuda:0'))
(1, 287, tensor(3.7952, device='cuda:0'))
(1, 288, tensor(3.7498, device='cuda:0'))
(1, 289, tensor(3.8006, device='cuda:0'))
(1, 290, tensor(3.7465, device='cuda:0'))
(1, 291, tensor(3.8501, device='cuda:0'))
(1, 292, tensor(3.7128, device='cuda:0'))
(1, 293, tensor(3.8285, device='cuda:0'))
(1, 294, tensor(3.8215, device='cuda:0'))
(1, 295, tensor(3.7555, device='cuda:0'))
(1, 296, tensor(3.6151, device='cuda:0'))
(1, 297, tensor(3.6501, device='cuda:0'))
(1, 298, tensor(3.5371, device='cuda:0'))
(1, 299, tensor(3.6646, device='cuda:0'))
(1, 300, tensor(3.5970, device='cuda:0'))
(1, 301, tensor(3.6969, device='cuda:0'))
(1, 302, tensor(3.9380, device='cuda:0'))
(1, 303, tensor(3.8387, device='cuda:0'))
(1, 304, tensor(3.7107, device='cuda:0'))
(1, 305, tensor(3.7772, device='cuda:0'))
(1, 306, tensor(3.6228, device='cuda:0'))
(1, 307, tensor(3.7288, device='cuda:0'))
(1, 308, tensor(3.8820, device='cuda:0'))
(1, 309, tensor(3.6170, device='cuda:0'))
(1, 310, tensor(3.5879, device='cuda:0'))
(1, 311, tensor(3.6676, device='cuda:0'))
(1, 312, tensor(3.9802, device='cuda:0'))
(1, 313, tensor(3.7581, device='cuda:0'))
(1, 314, tensor(3.7348, device='cuda:0'))
(1, 315, tensor(3.7184, device='cuda:0'))
(1, 316, tensor(3.7658, device='cuda:0'))
(1, 317, tensor(3.7521, device='cuda:0'))
(1, 318, tensor(3.6717, device='cuda:0'))
(1, 319, tensor(3.7350, device='cuda:0'))
(1, 320, tensor(3.8112, device='cuda:0'))
(1, 321, tensor(3.7324, device='cuda:0'))
(1, 322, tensor(3.6898, device='cuda:0'))
(1, 323, tensor(3.7037, device='cuda:0'))
(1, 324, tensor(3.6097, device='cuda:0'))
(1, 325, tensor(3.6994, device='cuda:0'))
(1, 326, tensor(3.7624, device='cuda:0'))
(1, 327, tensor(3.6293, device='cuda:0'))
(1, 328, tensor(3.7021, device='cuda:0'))
(1, 329, tensor(3.7361, device='cuda:0'))
(1, 330, tensor(3.7379, device='cuda:0'))
(1, 331, tensor(3.6525, device='cuda:0'))
(1, 332, tensor(3.7974, device='cuda:0'))
(1, 333, tensor(3.6905, device='cuda:0'))
(1, 334, tensor(3.6355, device='cuda:0'))
(1, 335, tensor(3.6658, device='cuda:0'))
(1, 336, tensor(3.6575, device='cuda:0'))
(1, 337, tensor(3.5435, device='cuda:0'))
(1, 338, tensor(3.6845, device='cuda:0'))
(1, 339, tensor(3.6384, device='cuda:0'))
(1, 340, tensor(3.8475, device='cuda:0'))
(1, 341, tensor(3.8244, device='cuda:0'))
(1, 342, tensor(3.7989, device='cuda:0'))
(1, 343, tensor(3.6463, device='cuda:0'))
(1, 344, tensor(3.8148, device='cuda:0'))
(1, 345, tensor(3.7981, device='cuda:0'))
(1, 346, tensor(3.7834, device='cuda:0'))
(1, 347, tensor(3.7668, device='cuda:0'))
(1, 348, tensor(3.8127, device='cuda:0'))
(1, 349, tensor(3.7761, device='cuda:0'))
(1, 350, tensor(3.6920, device='cuda:0'))
(1, 351, tensor(3.6864, device='cuda:0'))
(1, 352, tensor(3.7322, device='cuda:0'))
(1, 353, tensor(3.6743, device='cuda:0'))
(1, 354, tensor(3.7195, device='cuda:0'))
(1, 355, tensor(3.7156, device='cuda:0'))
(1, 356, tensor(3.6579, device='cuda:0'))
(1, 357, tensor(3.6712, device='cuda:0'))
(1, 358, tensor(3.7833, device='cuda:0'))
(1, 359, tensor(3.8765, device='cuda:0'))
(1, 360, tensor(3.6517, device='cuda:0'))
(1, 361, tensor(3.7113, device='cuda:0'))
(1, 362, tensor(3.6940, device='cuda:0'))
(1, 363, tensor(3.8608, device='cuda:0'))
(1, 364, tensor(3.7395, device='cuda:0'))
(1, 365, tensor(3.7455, device='cuda:0'))
(1, 366, tensor(3.7999, device='cuda:0'))
(1, 367, tensor(3.7623, device='cuda:0'))
(1, 368, tensor(3.7230, device='cuda:0'))
(1, 369, tensor(3.8041, device='cuda:0'))
(1, 370, tensor(3.7510, device='cuda:0'))
(1, 371, tensor(3.8431, device='cuda:0'))
(1, 372, tensor(3.7674, device='cuda:0'))
(1, 373, tensor(3.7069, device='cuda:0'))
(1, 374, tensor(3.6986, device='cuda:0'))
(1, 375, tensor(3.7088, device='cuda:0'))
(1, 376, tensor(3.6894, device='cuda:0'))
(1, 377, tensor(3.6798, device='cuda:0'))
(1, 378, tensor(3.7000, device='cuda:0'))
(1, 379, tensor(3.6761, device='cuda:0'))
(1, 380, tensor(3.7735, device='cuda:0'))
(1, 381, tensor(3.7736, device='cuda:0'))
(1, 382, tensor(3.6411, device='cuda:0'))
(1, 383, tensor(3.7662, device='cuda:0'))
(1, 384, tensor(3.7143, device='cuda:0'))
(1, 385, tensor(3.8698, device='cuda:0'))
(1, 386, tensor(3.8268, device='cuda:0'))
(1, 387, tensor(3.8010, device='cuda:0'))
(1, 388, tensor(3.6110, device='cuda:0'))
(1, 389, tensor(3.6331, device='cuda:0'))
(1, 390, tensor(3.7306, device='cuda:0'))
(1, 391, tensor(3.7716, device='cuda:0'))
(1, 392, tensor(3.7006, device='cuda:0'))
(1, 393, tensor(3.9142, device='cuda:0'))
(1, 394, tensor(3.6905, device='cuda:0'))
(1, 395, tensor(3.6327, device='cuda:0'))
(1, 396, tensor(3.7236, device='cuda:0'))
(1, 397, tensor(3.7029, device='cuda:0'))
(1, 398, tensor(3.7282, device='cuda:0'))
(1, 399, tensor(3.6068, device='cuda:0'))
(1, 400, tensor(3.8286, device='cuda:0'))
(1, 401, tensor(3.6342, device='cuda:0'))
(1, 402, tensor(3.7437, device='cuda:0'))
(1, 403, tensor(3.8085, device='cuda:0'))
(1, 404, tensor(3.8948, device='cuda:0'))
(1, 405, tensor(3.7623, device='cuda:0'))
(1, 406, tensor(3.8034, device='cuda:0'))
(1, 407, tensor(3.7712, device='cuda:0'))
(1, 408, tensor(3.7843, device='cuda:0'))
(1, 409, tensor(3.7977, device='cuda:0'))
(1, 410, tensor(3.7436, device='cuda:0'))
(1, 411, tensor(3.7948, device='cuda:0'))
(1, 412, tensor(3.7503, device='cuda:0'))
(1, 413, tensor(3.7141, device='cuda:0'))
(1, 414, tensor(3.6838, device='cuda:0'))
(1, 415, tensor(3.8526, device='cuda:0'))
(1, 416, tensor(3.8217, device='cuda:0'))
(1, 417, tensor(3.8119, device='cuda:0'))
(1, 418, tensor(3.7341, device='cuda:0'))
(1, 419, tensor(3.7183, device='cuda:0'))
(1, 420, tensor(3.7494, device='cuda:0'))
(1, 421, tensor(3.6519, device='cuda:0'))
(1, 422, tensor(3.6808, device='cuda:0'))
(1, 423, tensor(3.8155, device='cuda:0'))
(1, 424, tensor(3.8596, device='cuda:0'))
(1, 425, tensor(3.6663, device='cuda:0'))
(1, 426, tensor(3.6885, device='cuda:0'))
(1, 427, tensor(3.7459, device='cuda:0'))
(1, 428, tensor(3.7873, device='cuda:0'))
(1, 429, tensor(3.6840, device='cuda:0'))
(1, 430, tensor(3.6200, device='cuda:0'))
(1, 431, tensor(3.6614, device='cuda:0'))
(1, 432, tensor(3.8020, device='cuda:0'))
(1, 433, tensor(3.8773, device='cuda:0'))
(1, 434, tensor(3.8035, device='cuda:0'))
(2, 435, tensor(3.6735, device='cuda:0'))
(2, 436, tensor(3.7515, device='cuda:0'))
(2, 437, tensor(3.6966, device='cuda:0'))
(2, 438, tensor(3.7648, device='cuda:0'))
(2, 439, tensor(3.7429, device='cuda:0'))
(2, 440, tensor(3.6566, device='cuda:0'))
(2, 441, tensor(3.6796, device='cuda:0'))
(2, 442, tensor(3.6569, device='cuda:0'))
(2, 443, tensor(3.7533, device='cuda:0'))
(2, 444, tensor(3.7398, device='cuda:0'))
(2, 445, tensor(3.8530, device='cuda:0'))
(2, 446, tensor(3.6840, device='cuda:0'))
(2, 447, tensor(3.7801, device='cuda:0'))
(2, 448, tensor(3.7373, device='cuda:0'))
(2, 449, tensor(3.6520, device='cuda:0'))
(2, 450, tensor(3.6561, device='cuda:0'))
(2, 451, tensor(3.8361, device='cuda:0'))
(2, 452, tensor(3.7485, device='cuda:0'))
(2, 453, tensor(3.6672, device='cuda:0'))
(2, 454, tensor(3.7801, device='cuda:0'))
(2, 455, tensor(3.7467, device='cuda:0'))
(2, 456, tensor(3.7659, device='cuda:0'))
(2, 457, tensor(3.6389, device='cuda:0'))
(2, 458, tensor(3.7738, device='cuda:0'))
(2, 459, tensor(3.7958, device='cuda:0'))
(2, 460, tensor(3.7021, device='cuda:0'))
(2, 461, tensor(3.6183, device='cuda:0'))
(2, 462, tensor(3.8135, device='cuda:0'))
(2, 463, tensor(3.7464, device='cuda:0'))
(2, 464, tensor(3.7681, device='cuda:0'))
(2, 465, tensor(3.7334, device='cuda:0'))
(2, 466, tensor(3.6735, device='cuda:0'))
(2, 467, tensor(3.7820, device='cuda:0'))
(2, 468, tensor(3.7315, device='cuda:0'))
(2, 469, tensor(3.6888, device='cuda:0'))
(2, 470, tensor(3.7054, device='cuda:0'))
(2, 471, tensor(3.6219, device='cuda:0'))
(2, 472, tensor(3.7209, device='cuda:0'))
(2, 473, tensor(3.7890, device='cuda:0'))
(2, 474, tensor(3.6366, device='cuda:0'))
(2, 475, tensor(3.6568, device='cuda:0'))
(2, 476, tensor(3.7540, device='cuda:0'))
(2, 477, tensor(3.9891, device='cuda:0'))
(2, 478, tensor(3.7135, device='cuda:0'))
(2, 479, tensor(3.7470, device='cuda:0'))
(2, 480, tensor(3.7302, device='cuda:0'))
(2, 481, tensor(3.7608, device='cuda:0'))
(2, 482, tensor(3.6553, device='cuda:0'))
(2, 483, tensor(3.7289, device='cuda:0'))
(2, 484, tensor(3.7614, device='cuda:0'))
(2, 485, tensor(3.7494, device='cuda:0'))
(2, 486, tensor(3.7362, device='cuda:0'))
(2, 487, tensor(3.6421, device='cuda:0'))
(2, 488, tensor(3.6861, device='cuda:0'))
(2, 489, tensor(3.6378, device='cuda:0'))
(2, 490, tensor(3.6819, device='cuda:0'))
(2, 491, tensor(3.6821, device='cuda:0'))
(2, 492, tensor(3.8629, device='cuda:0'))
(2, 493, tensor(3.7060, device='cuda:0'))
(2, 494, tensor(3.9165, device='cuda:0'))
(2, 495, tensor(3.8711, device='cuda:0'))
(2, 496, tensor(3.8006, device='cuda:0'))
(2, 497, tensor(3.6556, device='cuda:0'))
(2, 498, tensor(3.7362, device='cuda:0'))
(2, 499, tensor(3.7131, device='cuda:0'))
(2, 500, tensor(3.6889, device='cuda:0'))
(2, 501, tensor(3.6772, device='cuda:0'))
(2, 502, tensor(3.6094, device='cuda:0'))
(2, 503, tensor(3.5495, device='cuda:0'))
(2, 504, tensor(3.6167, device='cuda:0'))
(2, 505, tensor(3.4102, device='cuda:0'))
(2, 506, tensor(3.8985, device='cuda:0'))
(2, 507, tensor(3.5721, device='cuda:0'))
(2, 508, tensor(3.9694, device='cuda:0'))
(2, 509, tensor(3.5728, device='cuda:0'))
(2, 510, tensor(3.8251, device='cuda:0'))
(2, 511, tensor(3.7378, device='cuda:0'))
(2, 512, tensor(3.6597, device='cuda:0'))
(2, 513, tensor(3.8227, device='cuda:0'))
(2, 514, tensor(3.7803, device='cuda:0'))
(2, 515, tensor(3.7557, device='cuda:0'))
(2, 516, tensor(3.7817, device='cuda:0'))
(2, 517, tensor(3.7564, device='cuda:0'))
(2, 518, tensor(3.7407, device='cuda:0'))
(2, 519, tensor(3.7620, device='cuda:0'))
(2, 520, tensor(3.6798, device='cuda:0'))
(2, 521, tensor(3.8282, device='cuda:0'))
(2, 522, tensor(3.7400, device='cuda:0'))
(2, 523, tensor(3.7851, device='cuda:0'))
(2, 524, tensor(3.7773, device='cuda:0'))
(2, 525, tensor(3.8456, device='cuda:0'))
(2, 526, tensor(3.6835, device='cuda:0'))
(2, 527, tensor(3.6660, device='cuda:0'))
(2, 528, tensor(3.7441, device='cuda:0'))
(2, 529, tensor(3.6693, device='cuda:0'))
(2, 530, tensor(3.6289, device='cuda:0'))
(2, 531, tensor(3.5899, device='cuda:0'))
(2, 532, tensor(3.6992, device='cuda:0'))
(2, 533, tensor(3.8462, device='cuda:0'))
(2, 534, tensor(3.7747, device='cuda:0'))
(2, 535, tensor(3.6981, device='cuda:0'))
(2, 536, tensor(3.7025, device='cuda:0'))
(2, 537, tensor(3.8121, device='cuda:0'))
(2, 538, tensor(3.6585, device='cuda:0'))
(2, 539, tensor(3.6389, device='cuda:0'))
