/tmp/slurmd/job1384476/slurm_script: line 9: cd: qb18517/11_DT/dynamicTextureMain/4_C3D_ConvolutionalNN_3D/: No such file or directory
No handlers could be found for logger "libav.swscaler"
2_C3D_Model_BC.py:93: UserWarning: Implicit dimension choice for log_softmax has been deprecated. Change the call to include dim=X as an argument.
  return F.log_softmax(x)
2_C3D_Model_BC.py:135: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  print(epoch,i,loss.data[0])#, loss.data[0])
(0, 72, tensor(3.6346, device='cuda:0'))
(0, 73, tensor(3.6600, device='cuda:0'))
(0, 74, tensor(3.6761, device='cuda:0'))
(0, 75, tensor(3.7127, device='cuda:0'))
(0, 76, tensor(3.7128, device='cuda:0'))
(0, 77, tensor(3.6583, device='cuda:0'))
(0, 78, tensor(3.5690, device='cuda:0'))
(0, 79, tensor(3.5949, device='cuda:0'))
(0, 80, tensor(3.7149, device='cuda:0'))
(0, 81, tensor(3.7502, device='cuda:0'))
(0, 82, tensor(3.5075, device='cuda:0'))
(0, 83, tensor(3.6008, device='cuda:0'))
(0, 84, tensor(3.5245, device='cuda:0'))
(0, 85, tensor(3.7411, device='cuda:0'))
(0, 86, tensor(3.6238, device='cuda:0'))
(0, 87, tensor(3.7588, device='cuda:0'))
(0, 88, tensor(3.6265, device='cuda:0'))
(0, 89, tensor(3.7441, device='cuda:0'))
(0, 90, tensor(3.6474, device='cuda:0'))
(0, 91, tensor(3.6035, device='cuda:0'))
(0, 92, tensor(3.3123, device='cuda:0'))
(0, 93, tensor(3.8733, device='cuda:0'))
(0, 94, tensor(3.8576, device='cuda:0'))
(0, 95, tensor(3.7761, device='cuda:0'))
(0, 96, tensor(3.5784, device='cuda:0'))
(0, 97, tensor(3.7397, device='cuda:0'))
(0, 98, tensor(3.6465, device='cuda:0'))
(0, 99, tensor(3.6897, device='cuda:0'))
(0, 100, tensor(3.5887, device='cuda:0'))
(0, 101, tensor(3.9294, device='cuda:0'))
(0, 102, tensor(3.6298, device='cuda:0'))
(0, 103, tensor(3.5087, device='cuda:0'))
(0, 104, tensor(3.9167, device='cuda:0'))
(0, 105, tensor(3.8011, device='cuda:0'))
(0, 106, tensor(3.5806, device='cuda:0'))
(0, 107, tensor(3.7390, device='cuda:0'))
(0, 108, tensor(3.7404, device='cuda:0'))
(0, 109, tensor(3.8396, device='cuda:0'))
(0, 110, tensor(3.6385, device='cuda:0'))
(0, 111, tensor(3.8494, device='cuda:0'))
(0, 112, tensor(3.6717, device='cuda:0'))
(0, 113, tensor(3.7000, device='cuda:0'))
(0, 114, tensor(3.7183, device='cuda:0'))
(0, 115, tensor(3.7012, device='cuda:0'))
(0, 116, tensor(3.6116, device='cuda:0'))
(0, 117, tensor(3.6878, device='cuda:0'))
(0, 118, tensor(3.7831, device='cuda:0'))
(0, 119, tensor(3.6376, device='cuda:0'))
(0, 120, tensor(3.7139, device='cuda:0'))
(0, 121, tensor(3.5192, device='cuda:0'))
(0, 122, tensor(3.7560, device='cuda:0'))
(0, 123, tensor(3.6366, device='cuda:0'))
(0, 124, tensor(3.8215, device='cuda:0'))
(0, 125, tensor(3.5087, device='cuda:0'))
(0, 126, tensor(3.6293, device='cuda:0'))
(0, 127, tensor(3.5197, device='cuda:0'))
(0, 128, tensor(3.7093, device='cuda:0'))
(0, 129, tensor(3.5361, device='cuda:0'))
(0, 130, tensor(3.5187, device='cuda:0'))
(0, 131, tensor(3.7924, device='cuda:0'))
(0, 132, tensor(3.7007, device='cuda:0'))
(0, 133, tensor(3.6881, device='cuda:0'))
(0, 134, tensor(3.7824, device='cuda:0'))
(0, 135, tensor(3.5817, device='cuda:0'))
(0, 136, tensor(3.7995, device='cuda:0'))
(0, 137, tensor(3.7723, device='cuda:0'))
(0, 138, tensor(3.8163, device='cuda:0'))
(0, 139, tensor(3.7591, device='cuda:0'))
(0, 140, tensor(3.6764, device='cuda:0'))
(0, 141, tensor(3.5341, device='cuda:0'))
(0, 142, tensor(3.6867, device='cuda:0'))
(0, 143, tensor(3.3934, device='cuda:0'))
(0, 144, tensor(3.7234, device='cuda:0'))
(0, 145, tensor(3.6403, device='cuda:0'))
(0, 146, tensor(3.6201, device='cuda:0'))
(0, 147, tensor(3.8052, device='cuda:0'))
(0, 148, tensor(3.5446, device='cuda:0'))
(0, 149, tensor(3.4787, device='cuda:0'))
(0, 150, tensor(3.7682, device='cuda:0'))
(0, 151, tensor(3.9282, device='cuda:0'))
(0, 152, tensor(3.6742, device='cuda:0'))
(0, 153, tensor(3.6971, device='cuda:0'))
(0, 154, tensor(3.5554, device='cuda:0'))
(0, 155, tensor(3.7063, device='cuda:0'))
(0, 156, tensor(3.4647, device='cuda:0'))
(0, 157, tensor(3.6031, device='cuda:0'))
(0, 158, tensor(3.6013, device='cuda:0'))
(0, 159, tensor(3.7475, device='cuda:0'))
(0, 160, tensor(3.6802, device='cuda:0'))
(0, 161, tensor(3.4475, device='cuda:0'))
(0, 162, tensor(3.5416, device='cuda:0'))
(0, 163, tensor(3.6293, device='cuda:0'))
(0, 164, tensor(3.5750, device='cuda:0'))
(0, 165, tensor(3.5648, device='cuda:0'))
(0, 166, tensor(3.8547, device='cuda:0'))
(0, 167, tensor(3.6022, device='cuda:0'))
(0, 168, tensor(3.7045, device='cuda:0'))
(0, 169, tensor(3.5091, device='cuda:0'))
(0, 170, tensor(3.5663, device='cuda:0'))
(0, 171, tensor(3.6346, device='cuda:0'))
(0, 172, tensor(3.7797, device='cuda:0'))
(0, 173, tensor(3.7138, device='cuda:0'))
(0, 174, tensor(3.7568, device='cuda:0'))
(0, 175, tensor(3.6973, device='cuda:0'))
(0, 176, tensor(3.7103, device='cuda:0'))
(0, 177, tensor(3.4812, device='cuda:0'))
(0, 178, tensor(3.7981, device='cuda:0'))
(0, 179, tensor(3.5686, device='cuda:0'))
(0, 180, tensor(3.6415, device='cuda:0'))
(0, 181, tensor(3.5814, device='cuda:0'))
(0, 182, tensor(3.6580, device='cuda:0'))
(0, 183, tensor(3.5534, device='cuda:0'))
(0, 184, tensor(3.3841, device='cuda:0'))
(0, 185, tensor(3.3561, device='cuda:0'))
(0, 186, tensor(3.7661, device='cuda:0'))
(0, 187, tensor(4.0247, device='cuda:0'))
(0, 188, tensor(3.6215, device='cuda:0'))
(0, 189, tensor(3.6098, device='cuda:0'))
(0, 190, tensor(3.6754, device='cuda:0'))
(0, 191, tensor(3.6776, device='cuda:0'))
(0, 192, tensor(3.6551, device='cuda:0'))
(0, 193, tensor(3.5751, device='cuda:0'))
(0, 194, tensor(3.5057, device='cuda:0'))
(0, 195, tensor(3.6218, device='cuda:0'))
(0, 196, tensor(3.3372, device='cuda:0'))
(0, 197, tensor(3.6332, device='cuda:0'))
(0, 198, tensor(3.2595, device='cuda:0'))
(0, 199, tensor(3.8353, device='cuda:0'))
(0, 200, tensor(3.6266, device='cuda:0'))
(0, 201, tensor(3.3539, device='cuda:0'))
(0, 202, tensor(3.4984, device='cuda:0'))
(0, 203, tensor(3.6361, device='cuda:0'))
(0, 204, tensor(3.6122, device='cuda:0'))
(0, 205, tensor(3.6123, device='cuda:0'))
(0, 206, tensor(3.7466, device='cuda:0'))
(0, 207, tensor(3.3431, device='cuda:0'))
(0, 208, tensor(3.6797, device='cuda:0'))
(0, 209, tensor(3.4265, device='cuda:0'))
(0, 210, tensor(3.6281, device='cuda:0'))
(0, 211, tensor(3.5293, device='cuda:0'))
(0, 212, tensor(3.5113, device='cuda:0'))
(0, 213, tensor(3.4478, device='cuda:0'))
Traceback (most recent call last):
  File "2_C3D_Model_BC.py", line 118, in <module>
    for vid, labels in mn_dataset_loader:  # This makes many itterations until finishes the whole data set which is really long about 6000 videos this menas the the whole system is really slow and we need to chagne something in the future
  File "/mnt/storage/home/qb18517/qb18517/.conda/envs/pytorch/lib/python2.7/site-packages/torch/utils/data/dataloader.py", line 264, in __next__
    batch = self.collate_fn([self.dataset[i] for i in indices])
  File "/mnt/storage/scratch/qb18517/11_DT/dynamicTextureMain/4_C3D_ConvolutionalNN_3D/my_classes.py", line 94, in __getitem__
    arr2 = cv2.resize(arr2, dsize=(self.widthVid, self.heightVid), interpolation=cv2.INTER_AREA)
TypeError: src data type = 17 is not supported
